SimFinId,Date,Open,High,Low,Close,Adj. Close,Volume,Dividend,Shares Outstanding,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,"Selling, General & Administrative",Research & Development,Operating Income (Loss),Non-Operating Income (Loss),"Pretax Income (Loss), Adj.",Pretax Income (Loss),"Income Tax (Expense) Benefit, Net",Income (Loss) from Continuing Operations,Net Income,Net Income (Common),"Cash, Cash Equivalents & Short Term Investments",Accounts & Notes Receivable,Inventories,Total Current Assets,"Property, Plant & Equipment, Net",Long Term Investments & Receivables,Other Long Term Assets,Total Noncurrent Assets,Total Assets,Payables & Accruals,Short Term Debt,Total Current Liabilities,Long Term Debt,Total Noncurrent Liabilities,Total Liabilities,Share Capital & Additional Paid-In Capital,Retained Earnings,Total Equity,Total Liabilities & Equity,Currency,Fiscal Year,Fiscal Period,Report Date,Publish Date,Restated Date,Shares (Basic),Shares (Diluted),Net Income/Starting Line,Depreciation & Amortization,Non-Cash Items,Change in Working Capital,Change in Accounts Receivable,Change in Accounts Payable,Change in Other,Net Cash from Operating Activities,Change in Fixed Assets & Intangibles,Net Change in Long Term Investment,Net Cash from Investing Activities,Dividends Paid,Cash from (Repayment of) Debt,Cash from (Repurchase of) Equity,Net Cash from Financing Activities,Net Change in Cash,IndustryId,End of financial year (month),Number Employees
18,2019-08-12,58.96,59.25,58.38,58.74,58.52,20063740,0.0,13867967000.0,161857000000.0,-71896000000.0,89961000000.0,-54033000000.0,-28015000000.0,-26018000000.0,35928000000.0,5394000000.0,41322000000.0,39625000000.0,-5282000000.0,34343000000.0,34343000000.0,34343000000.0,119675000000.0,27509263948.0,999000000.0,152578000000.0,84668513992.0,13078000000.0,36607000000.0,123331000000.0,275909000000.0,24176521022.0,1200018539.0,45221000000.0,14784467165.0,29246000000.0,74467000000.0,50552000000.0,152122000000.0,201442000000.0,275909000000.0,USD,2019.0,FY,2019-12-31,2020-02-04,2022-02-02,13851920000.0,14901660000.0,34343000000.0,10856000000.0,8502000000.0,819000000.0,-4340000000.0,428000000.0,4731000000.0,54520000000.0,-23548000000.0,-4017000000.0,-29491000000.0,0.0,-268000000.0,-18396000000.0,-23209000000.0,1797000000.0,101002.0,12.0,135301.0
18,2019-08-13,58.57,60.24,58.57,59.86,59.65,26360180,0.0,13867967000.0,161857000000.0,-71896000000.0,89961000000.0,-54033000000.0,-28015000000.0,-26018000000.0,35928000000.0,5394000000.0,41322000000.0,39625000000.0,-5282000000.0,34343000000.0,34343000000.0,34343000000.0,119675000000.0,27509263948.0,999000000.0,152578000000.0,84668513992.0,13078000000.0,36607000000.0,123331000000.0,275909000000.0,24176521022.0,1200018539.0,45221000000.0,14784467165.0,29246000000.0,74467000000.0,50552000000.0,152122000000.0,201442000000.0,275909000000.0,USD,2019.0,FY,2019-12-31,2020-02-04,2022-02-02,13851920000.0,14901660000.0,34343000000.0,10856000000.0,8502000000.0,819000000.0,-4340000000.0,428000000.0,4731000000.0,54520000000.0,-23548000000.0,-4017000000.0,-29491000000.0,0.0,-268000000.0,-18396000000.0,-23209000000.0,1797000000.0,101002.0,12.0,135301.0
18,2019-08-14,58.82,59.12,58.03,58.21,58.01,31573360,0.0,13867967000.0,161857000000.0,-71896000000.0,89961000000.0,-54033000000.0,-28015000000.0,-26018000000.0,35928000000.0,5394000000.0,41322000000.0,39625000000.0,-5282000000.0,34343000000.0,34343000000.0,34343000000.0,119675000000.0,27509263948.0,999000000.0,152578000000.0,84668513992.0,13078000000.0,36607000000.0,123331000000.0,275909000000.0,24176521022.0,1200018539.0,45221000000.0,14784467165.0,29246000000.0,74467000000.0,50552000000.0,152122000000.0,201442000000.0,275909000000.0,USD,2019.0,FY,2019-12-31,2020-02-04,2022-02-02,13851920000.0,14901660000.0,34343000000.0,10856000000.0,8502000000.0,819000000.0,-4340000000.0,428000000.0,4731000000.0,54520000000.0,-23548000000.0,-4017000000.0,-29491000000.0,0.0,-268000000.0,-18396000000.0,-23209000000.0,1797000000.0,101002.0,12.0,135301.0
18,2019-08-15,58.17,58.79,58.11,58.36,58.15,24494780,0.0,13867967000.0,161857000000.0,-71896000000.0,89961000000.0,-54033000000.0,-28015000000.0,-26018000000.0,35928000000.0,5394000000.0,41322000000.0,39625000000.0,-5282000000.0,34343000000.0,34343000000.0,34343000000.0,119675000000.0,27509263948.0,999000000.0,152578000000.0,84668513992.0,13078000000.0,36607000000.0,123331000000.0,275909000000.0,24176521022.0,1200018539.0,45221000000.0,14784467165.0,29246000000.0,74467000000.0,50552000000.0,152122000000.0,201442000000.0,275909000000.0,USD,2019.0,FY,2019-12-31,2020-02-04,2022-02-02,13851920000.0,14901660000.0,34343000000.0,10856000000.0,8502000000.0,819000000.0,-4340000000.0,428000000.0,4731000000.0,54520000000.0,-23548000000.0,-4017000000.0,-29491000000.0,0.0,-268000000.0,-18396000000.0,-23209000000.0,1797000000.0,101002.0,12.0,135301.0
18,2019-08-16,58.98,59.14,58.59,58.88,58.67,26988720,0.0,13867967000.0,161857000000.0,-71896000000.0,89961000000.0,-54033000000.0,-28015000000.0,-26018000000.0,35928000000.0,5394000000.0,41322000000.0,39625000000.0,-5282000000.0,34343000000.0,34343000000.0,34343000000.0,119675000000.0,27509263948.0,999000000.0,152578000000.0,84668513992.0,13078000000.0,36607000000.0,123331000000.0,275909000000.0,24176521022.0,1200018539.0,45221000000.0,14784467165.0,29246000000.0,74467000000.0,50552000000.0,152122000000.0,201442000000.0,275909000000.0,USD,2019.0,FY,2019-12-31,2020-02-04,2022-02-02,13851920000.0,14901660000.0,34343000000.0,10856000000.0,8502000000.0,819000000.0,-4340000000.0,428000000.0,4731000000.0,54520000000.0,-23548000000.0,-4017000000.0,-29491000000.0,0.0,-268000000.0,-18396000000.0,-23209000000.0,1797000000.0,101002.0,12.0,135301.0
18,2019-08-19,59.5,60.35,59.5,59.92,59.71,24650340,0.0,13867967000.0,161857000000.0,-71896000000.0,89961000000.0,-54033000000.0,-28015000000.0,-26018000000.0,35928000000.0,5394000000.0,41322000000.0,39625000000.0,-5282000000.0,34343000000.0,34343000000.0,34343000000.0,119675000000.0,27509263948.0,999000000.0,152578000000.0,84668513992.0,13078000000.0,36607000000.0,123331000000.0,275909000000.0,24176521022.0,1200018539.0,45221000000.0,14784467165.0,29246000000.0,74467000000.0,50552000000.0,152122000000.0,201442000000.0,275909000000.0,USD,2019.0,FY,2019-12-31,2020-02-04,2022-02-02,13851920000.0,14901660000.0,34343000000.0,10856000000.0,8502000000.0,819000000.0,-4340000000.0,428000000.0,4731000000.0,54520000000.0,-23548000000.0,-4017000000.0,-29491000000.0,0.0,-268000000.0,-18396000000.0,-23209000000.0,1797000000.0,101002.0,12.0,135301.0
18,2019-08-20,59.76,59.8,59.11,59.13,58.92,18312100,0.0,13867967000.0,161857000000.0,-71896000000.0,89961000000.0,-54033000000.0,-28015000000.0,-26018000000.0,35928000000.0,5394000000.0,41322000000.0,39625000000.0,-5282000000.0,34343000000.0,34343000000.0,34343000000.0,119675000000.0,27509263948.0,999000000.0,152578000000.0,84668513992.0,13078000000.0,36607000000.0,123331000000.0,275909000000.0,24176521022.0,1200018539.0,45221000000.0,14784467165.0,29246000000.0,74467000000.0,50552000000.0,152122000000.0,201442000000.0,275909000000.0,USD,2019.0,FY,2019-12-31,2020-02-04,2022-02-02,13851920000.0,14901660000.0,34343000000.0,10856000000.0,8502000000.0,819000000.0,-4340000000.0,428000000.0,4731000000.0,54520000000.0,-23548000000.0,-4017000000.0,-29491000000.0,0.0,-268000000.0,-18396000000.0,-23209000000.0,1797000000.0,101002.0,12.0,135301.0
18,2019-08-21,59.66,59.95,59.37,59.56,59.35,14821060,0.0,13867967000.0,161857000000.0,-71896000000.0,89961000000.0,-54033000000.0,-28015000000.0,-26018000000.0,35928000000.0,5394000000.0,41322000000.0,39625000000.0,-5282000000.0,34343000000.0,34343000000.0,34343000000.0,119675000000.0,27509263948.0,999000000.0,152578000000.0,84668513992.0,13078000000.0,36607000000.0,123331000000.0,275909000000.0,24176521022.0,1200018539.0,45221000000.0,14784467165.0,29246000000.0,74467000000.0,50552000000.0,152122000000.0,201442000000.0,275909000000.0,USD,2019.0,FY,2019-12-31,2020-02-04,2022-02-02,13851920000.0,14901660000.0,34343000000.0,10856000000.0,8502000000.0,819000000.0,-4340000000.0,428000000.0,4731000000.0,54520000000.0,-23548000000.0,-4017000000.0,-29491000000.0,0.0,-268000000.0,-18396000000.0,-23209000000.0,1797000000.0,101002.0,12.0,135301.0
18,2019-08-22,59.7,59.9,58.93,59.48,59.26,18958120,0.0,13867967000.0,161857000000.0,-71896000000.0,89961000000.0,-54033000000.0,-28015000000.0,-26018000000.0,35928000000.0,5394000000.0,41322000000.0,39625000000.0,-5282000000.0,34343000000.0,34343000000.0,34343000000.0,119675000000.0,27509263948.0,999000000.0,152578000000.0,84668513992.0,13078000000.0,36607000000.0,123331000000.0,275909000000.0,24176521022.0,1200018539.0,45221000000.0,14784467165.0,29246000000.0,74467000000.0,50552000000.0,152122000000.0,201442000000.0,275909000000.0,USD,2019.0,FY,2019-12-31,2020-02-04,2022-02-02,13851920000.0,14901660000.0,34343000000.0,10856000000.0,8502000000.0,819000000.0,-4340000000.0,428000000.0,4731000000.0,54520000000.0,-23548000000.0,-4017000000.0,-29491000000.0,0.0,-268000000.0,-18396000000.0,-23209000000.0,1797000000.0,101002.0,12.0,135301.0
18,2019-08-23,59.1,59.7,57.39,57.56,57.36,33765420,0.0,13867967000.0,161857000000.0,-71896000000.0,89961000000.0,-54033000000.0,-28015000000.0,-26018000000.0,35928000000.0,5394000000.0,41322000000.0,39625000000.0,-5282000000.0,34343000000.0,34343000000.0,34343000000.0,119675000000.0,27509263948.0,999000000.0,152578000000.0,84668513992.0,13078000000.0,36607000000.0,123331000000.0,275909000000.0,24176521022.0,1200018539.0,45221000000.0,14784467165.0,29246000000.0,74467000000.0,50552000000.0,152122000000.0,201442000000.0,275909000000.0,USD,2019.0,FY,2019-12-31,2020-02-04,2022-02-02,13851920000.0,14901660000.0,34343000000.0,10856000000.0,8502000000.0,819000000.0,-4340000000.0,428000000.0,4731000000.0,54520000000.0,-23548000000.0,-4017000000.0,-29491000000.0,0.0,-268000000.0,-18396000000.0,-23209000000.0,1797000000.0,101002.0,12.0,135301.0
18,2019-08-26,57.86,58.47,57.65,58.44,58.23,24528820,0.0,13867967000.0,161857000000.0,-71896000000.0,89961000000.0,-54033000000.0,-28015000000.0,-26018000000.0,35928000000.0,5394000000.0,41322000000.0,39625000000.0,-5282000000.0,34343000000.0,34343000000.0,34343000000.0,119675000000.0,27509263948.0,999000000.0,152578000000.0,84668513992.0,13078000000.0,36607000000.0,123331000000.0,275909000000.0,24176521022.0,1200018539.0,45221000000.0,14784467165.0,29246000000.0,74467000000.0,50552000000.0,152122000000.0,201442000000.0,275909000000.0,USD,2019.0,FY,2019-12-31,2020-02-04,2022-02-02,13851920000.0,14901660000.0,34343000000.0,10856000000.0,8502000000.0,819000000.0,-4340000000.0,428000000.0,4731000000.0,54520000000.0,-23548000000.0,-4017000000.0,-29491000000.0,0.0,-268000000.0,-18396000000.0,-23209000000.0,1797000000.0,101002.0,12.0,135301.0
18,2019-08-27,59.03,59.12,58.07,58.39,58.18,21549040,0.0,13867967000.0,161857000000.0,-71896000000.0,89961000000.0,-54033000000.0,-28015000000.0,-26018000000.0,35928000000.0,5394000000.0,41322000000.0,39625000000.0,-5282000000.0,34343000000.0,34343000000.0,34343000000.0,119675000000.0,27509263948.0,999000000.0,152578000000.0,84668513992.0,13078000000.0,36607000000.0,123331000000.0,275909000000.0,24176521022.0,1200018539.0,45221000000.0,14784467165.0,29246000000.0,74467000000.0,50552000000.0,152122000000.0,201442000000.0,275909000000.0,USD,2019.0,FY,2019-12-31,2020-02-04,2022-02-02,13851920000.0,14901660000.0,34343000000.0,10856000000.0,8502000000.0,819000000.0,-4340000000.0,428000000.0,4731000000.0,54520000000.0,-23548000000.0,-4017000000.0,-29491000000.0,0.0,-268000000.0,-18396000000.0,-23209000000.0,1797000000.0,101002.0,12.0,135301.0
18,2019-08-28,58.09,58.82,57.87,58.55,58.34,15418300,0.0,13867967000.0,161857000000.0,-71896000000.0,89961000000.0,-54033000000.0,-28015000000.0,-26018000000.0,35928000000.0,5394000000.0,41322000000.0,39625000000.0,-5282000000.0,34343000000.0,34343000000.0,34343000000.0,119675000000.0,27509263948.0,999000000.0,152578000000.0,84668513992.0,13078000000.0,36607000000.0,123331000000.0,275909000000.0,24176521022.0,1200018539.0,45221000000.0,14784467165.0,29246000000.0,74467000000.0,50552000000.0,152122000000.0,201442000000.0,275909000000.0,USD,2019.0,FY,2019-12-31,2020-02-04,2022-02-02,13851920000.0,14901660000.0,34343000000.0,10856000000.0,8502000000.0,819000000.0,-4340000000.0,428000000.0,4731000000.0,54520000000.0,-23548000000.0,-4017000000.0,-29491000000.0,0.0,-268000000.0,-18396000000.0,-23209000000.0,1797000000.0,101002.0,12.0,135301.0
18,2019-08-29,59.06,59.8,59.06,59.64,59.43,21777160,0.0,13867967000.0,161857000000.0,-71896000000.0,89961000000.0,-54033000000.0,-28015000000.0,-26018000000.0,35928000000.0,5394000000.0,41322000000.0,39625000000.0,-5282000000.0,34343000000.0,34343000000.0,34343000000.0,119675000000.0,27509263948.0,999000000.0,152578000000.0,84668513992.0,13078000000.0,36607000000.0,123331000000.0,275909000000.0,24176521022.0,1200018539.0,45221000000.0,14784467165.0,29246000000.0,74467000000.0,50552000000.0,152122000000.0,201442000000.0,275909000000.0,USD,2019.0,FY,2019-12-31,2020-02-04,2022-02-02,13851920000.0,14901660000.0,34343000000.0,10856000000.0,8502000000.0,819000000.0,-4340000000.0,428000000.0,4731000000.0,54520000000.0,-23548000000.0,-4017000000.0,-29491000000.0,0.0,-268000000.0,-18396000000.0,-23209000000.0,1797000000.0,101002.0,12.0,135301.0
18,2019-08-30,59.92,59.92,59.19,59.41,59.19,22599180,0.0,13867967000.0,161857000000.0,-71896000000.0,89961000000.0,-54033000000.0,-28015000000.0,-26018000000.0,35928000000.0,5394000000.0,41322000000.0,39625000000.0,-5282000000.0,34343000000.0,34343000000.0,34343000000.0,119675000000.0,27509263948.0,999000000.0,152578000000.0,84668513992.0,13078000000.0,36607000000.0,123331000000.0,275909000000.0,24176521022.0,1200018539.0,45221000000.0,14784467165.0,29246000000.0,74467000000.0,50552000000.0,152122000000.0,201442000000.0,275909000000.0,USD,2019.0,FY,2019-12-31,2020-02-04,2022-02-02,13851920000.0,14901660000.0,34343000000.0,10856000000.0,8502000000.0,819000000.0,-4340000000.0,428000000.0,4731000000.0,54520000000.0,-23548000000.0,-4017000000.0,-29491000000.0,0.0,-268000000.0,-18396000000.0,-23209000000.0,1797000000.0,101002.0,12.0,135301.0
18,2019-09-03,58.85,59.34,58.16,58.42,58.21,29608400,0.0,13867967000.0,161857000000.0,-71896000000.0,89961000000.0,-54033000000.0,-28015000000.0,-26018000000.0,35928000000.0,5394000000.0,41322000000.0,39625000000.0,-5282000000.0,34343000000.0,34343000000.0,34343000000.0,119675000000.0,27509263948.0,999000000.0,152578000000.0,84668513992.0,13078000000.0,36607000000.0,123331000000.0,275909000000.0,24176521022.0,1200018539.0,45221000000.0,14784467165.0,29246000000.0,74467000000.0,50552000000.0,152122000000.0,201442000000.0,275909000000.0,USD,2019.0,FY,2019-12-31,2020-02-04,2022-02-02,13851920000.0,14901660000.0,34343000000.0,10856000000.0,8502000000.0,819000000.0,-4340000000.0,428000000.0,4731000000.0,54520000000.0,-23548000000.0,-4017000000.0,-29491000000.0,0.0,-268000000.0,-18396000000.0,-23209000000.0,1797000000.0,101002.0,12.0,135301.0
18,2019-09-04,58.84,59.17,58.55,59.07,58.86,21379360,0.0,13867967000.0,161857000000.0,-71896000000.0,89961000000.0,-54033000000.0,-28015000000.0,-26018000000.0,35928000000.0,5394000000.0,41322000000.0,39625000000.0,-5282000000.0,34343000000.0,34343000000.0,34343000000.0,119675000000.0,27509263948.0,999000000.0,152578000000.0,84668513992.0,13078000000.0,36607000000.0,123331000000.0,275909000000.0,24176521022.0,1200018539.0,45221000000.0,14784467165.0,29246000000.0,74467000000.0,50552000000.0,152122000000.0,201442000000.0,275909000000.0,USD,2019.0,FY,2019-12-31,2020-02-04,2022-02-02,13851920000.0,14901660000.0,34343000000.0,10856000000.0,8502000000.0,819000000.0,-4340000000.0,428000000.0,4731000000.0,54520000000.0,-23548000000.0,-4017000000.0,-29491000000.0,0.0,-268000000.0,-18396000000.0,-23209000000.0,1797000000.0,101002.0,12.0,135301.0
18,2019-09-05,59.58,60.65,59.58,60.57,60.35,28172020,0.0,13867967000.0,161857000000.0,-71896000000.0,89961000000.0,-54033000000.0,-28015000000.0,-26018000000.0,35928000000.0,5394000000.0,41322000000.0,39625000000.0,-5282000000.0,34343000000.0,34343000000.0,34343000000.0,119675000000.0,27509263948.0,999000000.0,152578000000.0,84668513992.0,13078000000.0,36607000000.0,123331000000.0,275909000000.0,24176521022.0,1200018539.0,45221000000.0,14784467165.0,29246000000.0,74467000000.0,50552000000.0,152122000000.0,201442000000.0,275909000000.0,USD,2019.0,FY,2019-12-31,2020-02-04,2022-02-02,13851920000.0,14901660000.0,34343000000.0,10856000000.0,8502000000.0,819000000.0,-4340000000.0,428000000.0,4731000000.0,54520000000.0,-23548000000.0,-4017000000.0,-29491000000.0,0.0,-268000000.0,-18396000000.0,-23209000000.0,1797000000.0,101002.0,12.0,135301.0
18,2019-09-06,60.41,60.6,60.13,60.25,60.03,21442860,0.0,13867967000.0,161857000000.0,-71896000000.0,89961000000.0,-54033000000.0,-28015000000.0,-26018000000.0,35928000000.0,5394000000.0,41322000000.0,39625000000.0,-5282000000.0,34343000000.0,34343000000.0,34343000000.0,119675000000.0,27509263948.0,999000000.0,152578000000.0,84668513992.0,13078000000.0,36607000000.0,123331000000.0,275909000000.0,24176521022.0,1200018539.0,45221000000.0,14784467165.0,29246000000.0,74467000000.0,50552000000.0,152122000000.0,201442000000.0,275909000000.0,USD,2019.0,FY,2019-12-31,2020-02-04,2022-02-02,13851920000.0,14901660000.0,34343000000.0,10856000000.0,8502000000.0,819000000.0,-4340000000.0,428000000.0,4731000000.0,54520000000.0,-23548000000.0,-4017000000.0,-29491000000.0,0.0,-268000000.0,-18396000000.0,-23209000000.0,1797000000.0,101002.0,12.0,135301.0
18,2019-09-09,60.2,61.0,59.63,60.22,60.0,29437600,0.0,13867967000.0,161857000000.0,-71896000000.0,89961000000.0,-54033000000.0,-28015000000.0,-26018000000.0,35928000000.0,5394000000.0,41322000000.0,39625000000.0,-5282000000.0,34343000000.0,34343000000.0,34343000000.0,119675000000.0,27509263948.0,999000000.0,152578000000.0,84668513992.0,13078000000.0,36607000000.0,123331000000.0,275909000000.0,24176521022.0,1200018539.0,45221000000.0,14784467165.0,29246000000.0,74467000000.0,50552000000.0,152122000000.0,201442000000.0,275909000000.0,USD,2019.0,FY,2019-12-31,2020-02-04,2022-02-02,13851920000.0,14901660000.0,34343000000.0,10856000000.0,8502000000.0,819000000.0,-4340000000.0,428000000.0,4731000000.0,54520000000.0,-23548000000.0,-4017000000.0,-29491000000.0,0.0,-268000000.0,-18396000000.0,-23209000000.0,1797000000.0,101002.0,12.0,135301.0
18,2019-09-10,59.76,60.5,59.73,60.3,60.08,25202300,0.0,13867967000.0,161857000000.0,-71896000000.0,89961000000.0,-54033000000.0,-28015000000.0,-26018000000.0,35928000000.0,5394000000.0,41322000000.0,39625000000.0,-5282000000.0,34343000000.0,34343000000.0,34343000000.0,119675000000.0,27509263948.0,999000000.0,152578000000.0,84668513992.0,13078000000.0,36607000000.0,123331000000.0,275909000000.0,24176521022.0,1200018539.0,45221000000.0,14784467165.0,29246000000.0,74467000000.0,50552000000.0,152122000000.0,201442000000.0,275909000000.0,USD,2019.0,FY,2019-12-31,2020-02-04,2022-02-02,13851920000.0,14901660000.0,34343000000.0,10856000000.0,8502000000.0,819000000.0,-4340000000.0,428000000.0,4731000000.0,54520000000.0,-23548000000.0,-4017000000.0,-29491000000.0,0.0,-268000000.0,-18396000000.0,-23209000000.0,1797000000.0,101002.0,12.0,135301.0
18,2019-09-11,60.17,61.13,60.11,61.01,60.79,26140660,0.0,13867967000.0,161857000000.0,-71896000000.0,89961000000.0,-54033000000.0,-28015000000.0,-26018000000.0,35928000000.0,5394000000.0,41322000000.0,39625000000.0,-5282000000.0,34343000000.0,34343000000.0,34343000000.0,119675000000.0,27509263948.0,999000000.0,152578000000.0,84668513992.0,13078000000.0,36607000000.0,123331000000.0,275909000000.0,24176521022.0,1200018539.0,45221000000.0,14784467165.0,29246000000.0,74467000000.0,50552000000.0,152122000000.0,201442000000.0,275909000000.0,USD,2019.0,FY,2019-12-31,2020-02-04,2022-02-02,13851920000.0,14901660000.0,34343000000.0,10856000000.0,8502000000.0,819000000.0,-4340000000.0,428000000.0,4731000000.0,54520000000.0,-23548000000.0,-4017000000.0,-29491000000.0,0.0,-268000000.0,-18396000000.0,-23209000000.0,1797000000.0,101002.0,12.0,135301.0
18,2019-09-12,61.22,62.09,61.15,61.71,61.49,34518160,0.0,13867967000.0,161857000000.0,-71896000000.0,89961000000.0,-54033000000.0,-28015000000.0,-26018000000.0,35928000000.0,5394000000.0,41322000000.0,39625000000.0,-5282000000.0,34343000000.0,34343000000.0,34343000000.0,119675000000.0,27509263948.0,999000000.0,152578000000.0,84668513992.0,13078000000.0,36607000000.0,123331000000.0,275909000000.0,24176521022.0,1200018539.0,45221000000.0,14784467165.0,29246000000.0,74467000000.0,50552000000.0,152122000000.0,201442000000.0,275909000000.0,USD,2019.0,FY,2019-12-31,2020-02-04,2022-02-02,13851920000.0,14901660000.0,34343000000.0,10856000000.0,8502000000.0,819000000.0,-4340000000.0,428000000.0,4731000000.0,54520000000.0,-23548000000.0,-4017000000.0,-29491000000.0,0.0,-268000000.0,-18396000000.0,-23209000000.0,1797000000.0,101002.0,12.0,135301.0
18,2019-09-13,61.57,62.04,61.35,61.98,61.76,26027000,0.0,13867967000.0,161857000000.0,-71896000000.0,89961000000.0,-54033000000.0,-28015000000.0,-26018000000.0,35928000000.0,5394000000.0,41322000000.0,39625000000.0,-5282000000.0,34343000000.0,34343000000.0,34343000000.0,119675000000.0,27509263948.0,999000000.0,152578000000.0,84668513992.0,13078000000.0,36607000000.0,123331000000.0,275909000000.0,24176521022.0,1200018539.0,45221000000.0,14784467165.0,29246000000.0,74467000000.0,50552000000.0,152122000000.0,201442000000.0,275909000000.0,USD,2019.0,FY,2019-12-31,2020-02-04,2022-02-02,13851920000.0,14901660000.0,34343000000.0,10856000000.0,8502000000.0,819000000.0,-4340000000.0,428000000.0,4731000000.0,54520000000.0,-23548000000.0,-4017000000.0,-29491000000.0,0.0,-268000000.0,-18396000000.0,-23209000000.0,1797000000.0,101002.0,12.0,135301.0
18,2019-09-16,61.48,61.98,61.28,61.56,61.34,21065980,0.0,13867967000.0,161857000000.0,-71896000000.0,89961000000.0,-54033000000.0,-28015000000.0,-26018000000.0,35928000000.0,5394000000.0,41322000000.0,39625000000.0,-5282000000.0,34343000000.0,34343000000.0,34343000000.0,119675000000.0,27509263948.0,999000000.0,152578000000.0,84668513992.0,13078000000.0,36607000000.0,123331000000.0,275909000000.0,24176521022.0,1200018539.0,45221000000.0,14784467165.0,29246000000.0,74467000000.0,50552000000.0,152122000000.0,201442000000.0,275909000000.0,USD,2019.0,FY,2019-12-31,2020-02-04,2022-02-02,13851920000.0,14901660000.0,34343000000.0,10856000000.0,8502000000.0,819000000.0,-4340000000.0,428000000.0,4731000000.0,54520000000.0,-23548000000.0,-4017000000.0,-29491000000.0,0.0,-268000000.0,-18396000000.0,-23209000000.0,1797000000.0,101002.0,12.0,135301.0
18,2019-09-17,61.52,61.75,61.18,61.46,61.24,19162240,0.0,13867967000.0,161857000000.0,-71896000000.0,89961000000.0,-54033000000.0,-28015000000.0,-26018000000.0,35928000000.0,5394000000.0,41322000000.0,39625000000.0,-5282000000.0,34343000000.0,34343000000.0,34343000000.0,119675000000.0,27509263948.0,999000000.0,152578000000.0,84668513992.0,13078000000.0,36607000000.0,123331000000.0,275909000000.0,24176521022.0,1200018539.0,45221000000.0,14784467165.0,29246000000.0,74467000000.0,50552000000.0,152122000000.0,201442000000.0,275909000000.0,USD,2019.0,FY,2019-12-31,2020-02-04,2022-02-02,13851920000.0,14901660000.0,34343000000.0,10856000000.0,8502000000.0,819000000.0,-4340000000.0,428000000.0,4731000000.0,54520000000.0,-23548000000.0,-4017000000.0,-29491000000.0,0.0,-268000000.0,-18396000000.0,-23209000000.0,1797000000.0,101002.0,12.0,135301.0
18,2019-09-18,61.38,61.78,60.83,61.62,61.4,22886660,0.0,13867967000.0,161857000000.0,-71896000000.0,89961000000.0,-54033000000.0,-28015000000.0,-26018000000.0,35928000000.0,5394000000.0,41322000000.0,39625000000.0,-5282000000.0,34343000000.0,34343000000.0,34343000000.0,119675000000.0,27509263948.0,999000000.0,152578000000.0,84668513992.0,13078000000.0,36607000000.0,123331000000.0,275909000000.0,24176521022.0,1200018539.0,45221000000.0,14784467165.0,29246000000.0,74467000000.0,50552000000.0,152122000000.0,201442000000.0,275909000000.0,USD,2019.0,FY,2019-12-31,2020-02-04,2022-02-02,13851920000.0,14901660000.0,34343000000.0,10856000000.0,8502000000.0,819000000.0,-4340000000.0,428000000.0,4731000000.0,54520000000.0,-23548000000.0,-4017000000.0,-29491000000.0,0.0,-268000000.0,-18396000000.0,-23209000000.0,1797000000.0,101002.0,12.0,135301.0
18,2019-09-19,61.6,62.22,61.6,61.94,61.71,20003100,0.0,13867967000.0,161857000000.0,-71896000000.0,89961000000.0,-54033000000.0,-28015000000.0,-26018000000.0,35928000000.0,5394000000.0,41322000000.0,39625000000.0,-5282000000.0,34343000000.0,34343000000.0,34343000000.0,119675000000.0,27509263948.0,999000000.0,152578000000.0,84668513992.0,13078000000.0,36607000000.0,123331000000.0,275909000000.0,24176521022.0,1200018539.0,45221000000.0,14784467165.0,29246000000.0,74467000000.0,50552000000.0,152122000000.0,201442000000.0,275909000000.0,USD,2019.0,FY,2019-12-31,2020-02-04,2022-02-02,13851920000.0,14901660000.0,34343000000.0,10856000000.0,8502000000.0,819000000.0,-4340000000.0,428000000.0,4731000000.0,54520000000.0,-23548000000.0,-4017000000.0,-29491000000.0,0.0,-268000000.0,-18396000000.0,-23209000000.0,1797000000.0,101002.0,12.0,135301.0
18,2019-09-20,61.66,62.17,61.15,61.5,61.28,46745380,0.0,13867967000.0,161857000000.0,-71896000000.0,89961000000.0,-54033000000.0,-28015000000.0,-26018000000.0,35928000000.0,5394000000.0,41322000000.0,39625000000.0,-5282000000.0,34343000000.0,34343000000.0,34343000000.0,119675000000.0,27509263948.0,999000000.0,152578000000.0,84668513992.0,13078000000.0,36607000000.0,123331000000.0,275909000000.0,24176521022.0,1200018539.0,45221000000.0,14784467165.0,29246000000.0,74467000000.0,50552000000.0,152122000000.0,201442000000.0,275909000000.0,USD,2019.0,FY,2019-12-31,2020-02-04,2022-02-02,13851920000.0,14901660000.0,34343000000.0,10856000000.0,8502000000.0,819000000.0,-4340000000.0,428000000.0,4731000000.0,54520000000.0,-23548000000.0,-4017000000.0,-29491000000.0,0.0,-268000000.0,-18396000000.0,-23209000000.0,1797000000.0,101002.0,12.0,135301.0
