SimFinId,Date,Open,High,Low,Close,Adj. Close,Volume,Dividend,Shares Outstanding,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,"Selling, General & Administrative",Research & Development,Operating Income (Loss),Non-Operating Income (Loss),"Pretax Income (Loss), Adj.",Pretax Income (Loss),"Income Tax (Expense) Benefit, Net",Income (Loss) from Continuing Operations,Net Income,Net Income (Common),"Cash, Cash Equivalents & Short Term Investments",Accounts & Notes Receivable,Inventories,Total Current Assets,"Property, Plant & Equipment, Net",Long Term Investments & Receivables,Other Long Term Assets,Total Noncurrent Assets,Total Assets,Payables & Accruals,Short Term Debt,Total Current Liabilities,Long Term Debt,Total Noncurrent Liabilities,Total Liabilities,Share Capital & Additional Paid-In Capital,Retained Earnings,Total Equity,Total Liabilities & Equity,Currency,Fiscal Year,Fiscal Period,Report Date,Publish Date,Restated Date,Shares (Basic),Shares (Diluted),Net Income/Starting Line,Depreciation & Amortization,Non-Cash Items,Change in Working Capital,Net Cash from Operating Activities,Change in Fixed Assets & Intangibles,Net Change in Long Term Investment,Net Cash from Investing Activities,Dividends Paid,Cash from (Repayment of) Debt,Cash from (Repurchase of) Equity,Net Cash from Financing Activities,Net Change in Cash,IndustryId,End of financial year (month),Number Employees
111052,2020-09-15,118.33,118.83,113.61,115.54,112.67,184642039,0.0,17102536000.0,274515000000.0,-169559000000.0,104956000000.0,-38668000000.0,-19916000000.0,-18752000000.0,66288000000.0,803000000.0,67091000000.0,67091000000.0,-9680000000.0,57411000000.0,57411000000.0,57411000000.0,90943000000.0,37437968608.0,4061000000.0,143713000000.0,45397188029.0,100887000000.0,42522000000.0,180175000000.0,323888000000.0,42296000000.0,15231124701.0,105282814484.0,107263026898.0,54490000000.0,258549000000.0,50779000000.0,14966000000.0,65339000000.0,323888000000.0,USD,2020.0,FY,2020-09-30,2020-10-30,2022-10-28,17352119000.0,17528214000.0,57411000000.0,11056000000.0,6517000000.0,5690000000.0,80674000000.0,-7309000000.0,5453000000.0,-4289000000.0,-14081000000.0,2499000000.0,-72358000000.0,-86820000000.0,-10435000000.0,101001.0,9.0,147000.0
111052,2020-09-16,115.23,116.0,112.04,112.13,109.34,155026675,0.0,17102536000.0,274515000000.0,-169559000000.0,104956000000.0,-38668000000.0,-19916000000.0,-18752000000.0,66288000000.0,803000000.0,67091000000.0,67091000000.0,-9680000000.0,57411000000.0,57411000000.0,57411000000.0,90943000000.0,37437968608.0,4061000000.0,143713000000.0,45397188029.0,100887000000.0,42522000000.0,180175000000.0,323888000000.0,42296000000.0,15231124701.0,105282814484.0,107263026898.0,54490000000.0,258549000000.0,50779000000.0,14966000000.0,65339000000.0,323888000000.0,USD,2020.0,FY,2020-09-30,2020-10-30,2022-10-28,17352119000.0,17528214000.0,57411000000.0,11056000000.0,6517000000.0,5690000000.0,80674000000.0,-7309000000.0,5453000000.0,-4289000000.0,-14081000000.0,2499000000.0,-72358000000.0,-86820000000.0,-10435000000.0,101001.0,9.0,147000.0
111052,2020-09-17,109.72,112.2,108.71,110.34,107.6,178010968,0.0,17102536000.0,274515000000.0,-169559000000.0,104956000000.0,-38668000000.0,-19916000000.0,-18752000000.0,66288000000.0,803000000.0,67091000000.0,67091000000.0,-9680000000.0,57411000000.0,57411000000.0,57411000000.0,90943000000.0,37437968608.0,4061000000.0,143713000000.0,45397188029.0,100887000000.0,42522000000.0,180175000000.0,323888000000.0,42296000000.0,15231124701.0,105282814484.0,107263026898.0,54490000000.0,258549000000.0,50779000000.0,14966000000.0,65339000000.0,323888000000.0,USD,2020.0,FY,2020-09-30,2020-10-30,2022-10-28,17352119000.0,17528214000.0,57411000000.0,11056000000.0,6517000000.0,5690000000.0,80674000000.0,-7309000000.0,5453000000.0,-4289000000.0,-14081000000.0,2499000000.0,-72358000000.0,-86820000000.0,-10435000000.0,101001.0,9.0,147000.0
111052,2020-09-18,110.4,110.88,106.09,106.84,104.18,287104882,0.0,17102536000.0,274515000000.0,-169559000000.0,104956000000.0,-38668000000.0,-19916000000.0,-18752000000.0,66288000000.0,803000000.0,67091000000.0,67091000000.0,-9680000000.0,57411000000.0,57411000000.0,57411000000.0,90943000000.0,37437968608.0,4061000000.0,143713000000.0,45397188029.0,100887000000.0,42522000000.0,180175000000.0,323888000000.0,42296000000.0,15231124701.0,105282814484.0,107263026898.0,54490000000.0,258549000000.0,50779000000.0,14966000000.0,65339000000.0,323888000000.0,USD,2020.0,FY,2020-09-30,2020-10-30,2022-10-28,17352119000.0,17528214000.0,57411000000.0,11056000000.0,6517000000.0,5690000000.0,80674000000.0,-7309000000.0,5453000000.0,-4289000000.0,-14081000000.0,2499000000.0,-72358000000.0,-86820000000.0,-10435000000.0,101001.0,9.0,147000.0
111052,2020-09-21,104.54,110.19,103.1,110.08,107.34,195713815,0.0,17102536000.0,274515000000.0,-169559000000.0,104956000000.0,-38668000000.0,-19916000000.0,-18752000000.0,66288000000.0,803000000.0,67091000000.0,67091000000.0,-9680000000.0,57411000000.0,57411000000.0,57411000000.0,90943000000.0,37437968608.0,4061000000.0,143713000000.0,45397188029.0,100887000000.0,42522000000.0,180175000000.0,323888000000.0,42296000000.0,15231124701.0,105282814484.0,107263026898.0,54490000000.0,258549000000.0,50779000000.0,14966000000.0,65339000000.0,323888000000.0,USD,2020.0,FY,2020-09-30,2020-10-30,2022-10-28,17352119000.0,17528214000.0,57411000000.0,11056000000.0,6517000000.0,5690000000.0,80674000000.0,-7309000000.0,5453000000.0,-4289000000.0,-14081000000.0,2499000000.0,-72358000000.0,-86820000000.0,-10435000000.0,101001.0,9.0,147000.0
111052,2020-09-22,112.68,112.86,109.16,111.81,109.03,183055373,0.0,17102536000.0,274515000000.0,-169559000000.0,104956000000.0,-38668000000.0,-19916000000.0,-18752000000.0,66288000000.0,803000000.0,67091000000.0,67091000000.0,-9680000000.0,57411000000.0,57411000000.0,57411000000.0,90943000000.0,37437968608.0,4061000000.0,143713000000.0,45397188029.0,100887000000.0,42522000000.0,180175000000.0,323888000000.0,42296000000.0,15231124701.0,105282814484.0,107263026898.0,54490000000.0,258549000000.0,50779000000.0,14966000000.0,65339000000.0,323888000000.0,USD,2020.0,FY,2020-09-30,2020-10-30,2022-10-28,17352119000.0,17528214000.0,57411000000.0,11056000000.0,6517000000.0,5690000000.0,80674000000.0,-7309000000.0,5453000000.0,-4289000000.0,-14081000000.0,2499000000.0,-72358000000.0,-86820000000.0,-10435000000.0,101001.0,9.0,147000.0
111052,2020-09-23,111.62,112.11,106.77,107.12,104.46,150718671,0.0,17102536000.0,274515000000.0,-169559000000.0,104956000000.0,-38668000000.0,-19916000000.0,-18752000000.0,66288000000.0,803000000.0,67091000000.0,67091000000.0,-9680000000.0,57411000000.0,57411000000.0,57411000000.0,90943000000.0,37437968608.0,4061000000.0,143713000000.0,45397188029.0,100887000000.0,42522000000.0,180175000000.0,323888000000.0,42296000000.0,15231124701.0,105282814484.0,107263026898.0,54490000000.0,258549000000.0,50779000000.0,14966000000.0,65339000000.0,323888000000.0,USD,2020.0,FY,2020-09-30,2020-10-30,2022-10-28,17352119000.0,17528214000.0,57411000000.0,11056000000.0,6517000000.0,5690000000.0,80674000000.0,-7309000000.0,5453000000.0,-4289000000.0,-14081000000.0,2499000000.0,-72358000000.0,-86820000000.0,-10435000000.0,101001.0,9.0,147000.0
111052,2020-09-24,105.17,110.25,105.0,108.22,105.53,167743349,0.0,17102536000.0,274515000000.0,-169559000000.0,104956000000.0,-38668000000.0,-19916000000.0,-18752000000.0,66288000000.0,803000000.0,67091000000.0,67091000000.0,-9680000000.0,57411000000.0,57411000000.0,57411000000.0,90943000000.0,37437968608.0,4061000000.0,143713000000.0,45397188029.0,100887000000.0,42522000000.0,180175000000.0,323888000000.0,42296000000.0,15231124701.0,105282814484.0,107263026898.0,54490000000.0,258549000000.0,50779000000.0,14966000000.0,65339000000.0,323888000000.0,USD,2020.0,FY,2020-09-30,2020-10-30,2022-10-28,17352119000.0,17528214000.0,57411000000.0,11056000000.0,6517000000.0,5690000000.0,80674000000.0,-7309000000.0,5453000000.0,-4289000000.0,-14081000000.0,2499000000.0,-72358000000.0,-86820000000.0,-10435000000.0,101001.0,9.0,147000.0
111052,2020-09-25,108.43,112.44,107.67,112.28,109.49,149981441,0.0,17102536000.0,274515000000.0,-169559000000.0,104956000000.0,-38668000000.0,-19916000000.0,-18752000000.0,66288000000.0,803000000.0,67091000000.0,67091000000.0,-9680000000.0,57411000000.0,57411000000.0,57411000000.0,90943000000.0,37437968608.0,4061000000.0,143713000000.0,45397188029.0,100887000000.0,42522000000.0,180175000000.0,323888000000.0,42296000000.0,15231124701.0,105282814484.0,107263026898.0,54490000000.0,258549000000.0,50779000000.0,14966000000.0,65339000000.0,323888000000.0,USD,2020.0,FY,2020-09-30,2020-10-30,2022-10-28,17352119000.0,17528214000.0,57411000000.0,11056000000.0,6517000000.0,5690000000.0,80674000000.0,-7309000000.0,5453000000.0,-4289000000.0,-14081000000.0,2499000000.0,-72358000000.0,-86820000000.0,-10435000000.0,101001.0,9.0,147000.0
111052,2020-09-28,115.01,115.32,112.78,114.96,112.1,137672403,0.0,16976763000.0,274515000000.0,-169559000000.0,104956000000.0,-38668000000.0,-19916000000.0,-18752000000.0,66288000000.0,803000000.0,67091000000.0,67091000000.0,-9680000000.0,57411000000.0,57411000000.0,57411000000.0,90943000000.0,37437968608.0,4061000000.0,143713000000.0,45397188029.0,100887000000.0,42522000000.0,180175000000.0,323888000000.0,42296000000.0,15231124701.0,105282814484.0,107263026898.0,54490000000.0,258549000000.0,50779000000.0,14966000000.0,65339000000.0,323888000000.0,USD,2020.0,FY,2020-09-30,2020-10-30,2022-10-28,17352119000.0,17528214000.0,57411000000.0,11056000000.0,6517000000.0,5690000000.0,80674000000.0,-7309000000.0,5453000000.0,-4289000000.0,-14081000000.0,2499000000.0,-72358000000.0,-86820000000.0,-10435000000.0,101001.0,9.0,147000.0
111052,2020-09-29,114.55,115.31,113.57,114.09,111.25,100060526,0.0,16976763000.0,274515000000.0,-169559000000.0,104956000000.0,-38668000000.0,-19916000000.0,-18752000000.0,66288000000.0,803000000.0,67091000000.0,67091000000.0,-9680000000.0,57411000000.0,57411000000.0,57411000000.0,90943000000.0,37437968608.0,4061000000.0,143713000000.0,45397188029.0,100887000000.0,42522000000.0,180175000000.0,323888000000.0,42296000000.0,15231124701.0,105282814484.0,107263026898.0,54490000000.0,258549000000.0,50779000000.0,14966000000.0,65339000000.0,323888000000.0,USD,2020.0,FY,2020-09-30,2020-10-30,2022-10-28,17352119000.0,17528214000.0,57411000000.0,11056000000.0,6517000000.0,5690000000.0,80674000000.0,-7309000000.0,5453000000.0,-4289000000.0,-14081000000.0,2499000000.0,-72358000000.0,-86820000000.0,-10435000000.0,101001.0,9.0,147000.0
111052,2020-09-30,113.79,117.26,113.62,115.81,112.93,142675184,0.0,16976763000.0,274515000000.0,-169559000000.0,104956000000.0,-38668000000.0,-19916000000.0,-18752000000.0,66288000000.0,803000000.0,67091000000.0,67091000000.0,-9680000000.0,57411000000.0,57411000000.0,57411000000.0,90943000000.0,37437968608.0,4061000000.0,143713000000.0,45397188029.0,100887000000.0,42522000000.0,180175000000.0,323888000000.0,42296000000.0,15231124701.0,105282814484.0,107263026898.0,54490000000.0,258549000000.0,50779000000.0,14966000000.0,65339000000.0,323888000000.0,USD,2020.0,FY,2020-09-30,2020-10-30,2022-10-28,17352119000.0,17528214000.0,57411000000.0,11056000000.0,6517000000.0,5690000000.0,80674000000.0,-7309000000.0,5453000000.0,-4289000000.0,-14081000000.0,2499000000.0,-72358000000.0,-86820000000.0,-10435000000.0,101001.0,9.0,147000.0
111052,2020-10-01,117.64,117.72,115.83,116.79,113.89,116120440,0.0,16976763000.0,274515000000.0,-169559000000.0,104956000000.0,-38668000000.0,-19916000000.0,-18752000000.0,66288000000.0,803000000.0,67091000000.0,67091000000.0,-9680000000.0,57411000000.0,57411000000.0,57411000000.0,90943000000.0,37437968608.0,4061000000.0,143713000000.0,45397188029.0,100887000000.0,42522000000.0,180175000000.0,323888000000.0,42296000000.0,15231124701.0,105282814484.0,107263026898.0,54490000000.0,258549000000.0,50779000000.0,14966000000.0,65339000000.0,323888000000.0,USD,2020.0,FY,2020-09-30,2020-10-30,2022-10-28,17352119000.0,17528214000.0,57411000000.0,11056000000.0,6517000000.0,5690000000.0,80674000000.0,-7309000000.0,5453000000.0,-4289000000.0,-14081000000.0,2499000000.0,-72358000000.0,-86820000000.0,-10435000000.0,101001.0,9.0,147000.0
111052,2020-10-02,112.89,115.37,112.22,113.02,110.21,144711986,0.0,16976763000.0,274515000000.0,-169559000000.0,104956000000.0,-38668000000.0,-19916000000.0,-18752000000.0,66288000000.0,803000000.0,67091000000.0,67091000000.0,-9680000000.0,57411000000.0,57411000000.0,57411000000.0,90943000000.0,37437968608.0,4061000000.0,143713000000.0,45397188029.0,100887000000.0,42522000000.0,180175000000.0,323888000000.0,42296000000.0,15231124701.0,105282814484.0,107263026898.0,54490000000.0,258549000000.0,50779000000.0,14966000000.0,65339000000.0,323888000000.0,USD,2020.0,FY,2020-09-30,2020-10-30,2022-10-28,17352119000.0,17528214000.0,57411000000.0,11056000000.0,6517000000.0,5690000000.0,80674000000.0,-7309000000.0,5453000000.0,-4289000000.0,-14081000000.0,2499000000.0,-72358000000.0,-86820000000.0,-10435000000.0,101001.0,9.0,147000.0
111052,2020-10-05,113.91,116.65,113.55,116.5,113.6,106243839,0.0,16976763000.0,274515000000.0,-169559000000.0,104956000000.0,-38668000000.0,-19916000000.0,-18752000000.0,66288000000.0,803000000.0,67091000000.0,67091000000.0,-9680000000.0,57411000000.0,57411000000.0,57411000000.0,90943000000.0,37437968608.0,4061000000.0,143713000000.0,45397188029.0,100887000000.0,42522000000.0,180175000000.0,323888000000.0,42296000000.0,15231124701.0,105282814484.0,107263026898.0,54490000000.0,258549000000.0,50779000000.0,14966000000.0,65339000000.0,323888000000.0,USD,2020.0,FY,2020-09-30,2020-10-30,2022-10-28,17352119000.0,17528214000.0,57411000000.0,11056000000.0,6517000000.0,5690000000.0,80674000000.0,-7309000000.0,5453000000.0,-4289000000.0,-14081000000.0,2499000000.0,-72358000000.0,-86820000000.0,-10435000000.0,101001.0,9.0,147000.0
111052,2020-10-06,115.7,116.12,112.25,113.16,110.35,161498212,0.0,16976763000.0,274515000000.0,-169559000000.0,104956000000.0,-38668000000.0,-19916000000.0,-18752000000.0,66288000000.0,803000000.0,67091000000.0,67091000000.0,-9680000000.0,57411000000.0,57411000000.0,57411000000.0,90943000000.0,37437968608.0,4061000000.0,143713000000.0,45397188029.0,100887000000.0,42522000000.0,180175000000.0,323888000000.0,42296000000.0,15231124701.0,105282814484.0,107263026898.0,54490000000.0,258549000000.0,50779000000.0,14966000000.0,65339000000.0,323888000000.0,USD,2020.0,FY,2020-09-30,2020-10-30,2022-10-28,17352119000.0,17528214000.0,57411000000.0,11056000000.0,6517000000.0,5690000000.0,80674000000.0,-7309000000.0,5453000000.0,-4289000000.0,-14081000000.0,2499000000.0,-72358000000.0,-86820000000.0,-10435000000.0,101001.0,9.0,147000.0
